event_id,shift_date,shift,line_id,machine_id,downtime_code,downtime_category,downtime_minutes,start_time,end_time,planned_time_min
1410,2025-07-18,B,L2,M202,PM07,Planned maintenance,30.2,2025-07-18T18:40:00,2025-07-18T19:10:14.657927755,480.0
1411,2025-07-18,A,L3,M301,MAT04,Material shortage,38.3,2025-07-18T08:35:00,2025-07-18T09:13:16.189436049,480.0
1412,2025-07-18,A,L3,M301,CHG01,Changeover,34.4,2025-07-18T09:30:00,2025-07-18T10:04:22.212880793,480.0
1413,2025-07-18,A,L3,M301,PM07,Planned maintenance,6.8,2025-07-18T07:15:00,2025-07-18T07:21:47.027424487,480.0
1414,2025-07-18,B,L3,M301,BRK03,Breakdown — electrical,67.6,2025-07-18T15:45:00,2025-07-18T16:52:36.883989587,480.0
1415,2025-07-18,B,L3,M301,STP08,Minor stoppage,14.5,2025-07-18T16:11:00,2025-07-18T16:25:28.485084406,480.0
1416,2025-07-18,A,L3,M302,CHG01,Changeover,30.4,2025-07-18T10:24:00,2025-07-18T10:54:21.469158882,480.0
1417,2025-07-18,B,L3,M302,BRK02,Breakdown — mechanical,35.8,2025-07-18T18:35:00,2025-07-18T19:10:49.812668673,480.0
1418,2025-07-18,B,L3,M302,PM07,Planned maintenance,62.5,2025-07-18T19:13:00,2025-07-18T20:15:27.735239865,480.0
1419,2025-07-18,A,L3,M303,CHG01,Changeover,77.9,2025-07-18T12:19:00,2025-07-18T13:36:54.271166467,480.0
1420,2025-07-18,A,L3,M303,OPR06,Operator absence,28.4,2025-07-18T07:19:00,2025-07-18T07:47:23.572679646,480.0
1421,2025-07-18,A,L3,M303,CHG01,Changeover,15.2,2025-07-18T09:15:00,2025-07-18T09:30:11.491811898,480.0
1422,2025-07-18,B,L3,M303,CHG01,Changeover,62.4,2025-07-18T20:19:00,2025-07-18T21:21:21.800851836,480.0
1423,2025-07-18,B,L3,M303,MAT04,Material shortage,37.9,2025-07-18T15:19:00,2025-07-18T15:56:53.461648579,480.0
1424,2025-07-18,B,L3,M303,MAT04,Material shortage,18.2,2025-07-18T17:06:00,2025-07-18T17:24:09.874966691,480.0
1425,2025-07-19,A,L1,M101,BRK03,Breakdown — electrical,26.1,2025-07-19T07:33:00,2025-07-19T07:59:07.071420466,480.0
1426,2025-07-19,B,L1,M101,BRK02,Breakdown — mechanical,55.0,2025-07-19T20:03:00,2025-07-19T20:58:02.237492275,480.0
1427,2025-07-19,B,L1,M101,STP08,Minor stoppage,9.3,2025-07-19T17:43:00,2025-07-19T17:52:19.081971469,480.0
1428,2025-07-19,A,L1,M102,OPR06,Operator absence,19.7,2025-07-19T06:19:00,2025-07-19T06:38:43.217364085,480.0
1429,2025-07-19,A,L1,M102,OPR06,Operator absence,23.6,2025-07-19T11:01:00,2025-07-19T11:24:36.617093211,480.0
1430,2025-07-19,A,L1,M102,MAT04,Material shortage,9.0,2025-07-19T08:11:00,2025-07-19T08:20:02.865414268,480.0
1431,2025-07-19,B,L1,M102,BRK02,Breakdown — mechanical,30.8,2025-07-19T20:11:00,2025-07-19T20:41:45.272838427,480.0
1432,2025-07-19,A,L2,M201,PM07,Planned maintenance,39.6,2025-07-19T10:20:00,2025-07-19T10:59:37.637126765,480.0
1433,2025-07-19,B,L2,M201,STP08,Minor stoppage,2.0,2025-07-19T18:14:00,2025-07-19T18:16:02.111673467,480.0
1434,2025-07-19,B,L2,M201,BRK02,Breakdown — mechanical,31.7,2025-07-19T17:27:00,2025-07-19T17:58:42.714866246,480.0
1435,2025-07-19,A,L2,M202,STP08,Minor stoppage,13.0,2025-07-19T06:26:00,2025-07-19T06:38:58.638719049,480.0
1436,2025-07-19,A,L2,M202,BRK02,Breakdown — mechanical,35.8,2025-07-19T12:18:00,2025-07-19T12:53:45.375370946,480.0
1437,2025-07-19,B,L2,M202,BRK02,Breakdown — mechanical,27.6,2025-07-19T17:41:00,2025-07-19T18:08:34.675215555,480.0
1438,2025-07-19,A,L3,M301,OPR06,Operator absence,22.4,2025-07-19T11:45:00,2025-07-19T12:07:21.679136328,480.0
1439,2025-07-19,A,L3,M301,CHG01,Changeover,29.7,2025-07-19T06:29:00,2025-07-19T06:58:42.574397023,480.0
1440,2025-07-19,A,L3,M301,CHG01,Changeover,24.4,2025-07-19T06:42:00,2025-07-19T07:06:21.151641873,480.0
1441,2025-07-19,B,L3,M301,CHG01,Changeover,43.5,2025-07-19T17:25:00,2025-07-19T18:08:29.560160291,480.0
1442,2025-07-19,A,L3,M302,CHG01,Changeover,70.0,2025-07-19T07:34:00,2025-07-19T08:43:58.351861553,480.0
1443,2025-07-19,B,L3,M302,OPR06,Operator absence,26.6,2025-07-19T14:28:00,2025-07-19T14:54:37.509645499,480.0
1444,2025-07-19,B,L3,M302,CHG01,Changeover,61.7,2025-07-19T18:37:00,2025-07-19T19:38:42.123139269,480.0
1445,2025-07-19,A,L3,M303,CHG01,Changeover,72.5,2025-07-19T07:39:00,2025-07-19T08:51:31.016505278,480.0
1446,2025-07-19,B,L3,M303,CHG01,Changeover,63.8,2025-07-19T17:12:00,2025-07-19T18:15:47.232766684,480.0
1447,2025-07-20,A,L1,M101,STP08,Minor stoppage,11.6,2025-07-20T12:02:00,2025-07-20T12:13:36.478210632,480.0
1448,2025-07-20,A,L1,M101,MAT04,Material shortage,28.8,2025-07-20T11:40:00,2025-07-20T12:08:47.984254385,480.0
1449,2025-07-20,A,L1,M101,QLT05,Quality hold,11.1,2025-07-20T11:43:00,2025-07-20T11:54:05.397667191,480.0
1450,2025-07-20,B,L1,M101,MAT04,Material shortage,34.9,2025-07-20T15:30:00,2025-07-20T16:04:52.107023590,480.0
1451,2025-07-20,B,L1,M101,CHG01,Changeover,19.0,2025-07-20T16:21:00,2025-07-20T16:39:59.380636185,480.0
1452,2025-07-20,A,L1,M102,CHG01,Changeover,21.8,2025-07-20T11:18:00,2025-07-20T11:39:48.261568715,480.0
1453,2025-07-20,B,L1,M102,STP08,Minor stoppage,10.6,2025-07-20T20:21:00,2025-07-20T20:31:35.477192821,480.0
1454,2025-07-20,B,L1,M102,BRK02,Breakdown — mechanical,28.4,2025-07-20T19:48:00,2025-07-20T20:16:23.566422540,480.0
1455,2025-07-20,A,L2,M201,PM07,Planned maintenance,35.4,2025-07-20T08:14:00,2025-07-20T08:49:21.877105177,480.0
1456,2025-07-20,B,L2,M201,STP08,Minor stoppage,4.8,2025-07-20T14:05:00,2025-07-20T14:09:49.099433670,480.0
1457,2025-07-20,A,L2,M202,BRK03,Breakdown — electrical,32.4,2025-07-20T09:23:00,2025-07-20T09:55:25.850989088,480.0
1458,2025-07-20,B,L2,M202,BRK02,Breakdown — mechanical,12.3,2025-07-20T15:28:00,2025-07-20T15:40:16.006744034,480.0
1459,2025-07-20,A,L3,M301,CHG01,Changeover,50.0,2025-07-20T10:21:00,2025-07-20T11:10:57.412072560,480.0
1460,2025-07-20,B,L3,M301,QLT05,Quality hold,29.9,2025-07-20T14:30:00,2025-07-20T14:59:52.403909244,480.0
1461,2025-07-20,B,L3,M301,CHG01,Changeover,59.7,2025-07-20T15:33:00,2025-07-20T16:32:40.210980241,480.0
1462,2025-07-20,B,L3,M301,CHG01,Changeover,9.6,2025-07-20T17:12:00,2025-07-20T17:21:36.511197085,480.0
1463,2025-07-20,A,L3,M302,CHG01,Changeover,63.3,2025-07-20T10:12:00,2025-07-20T11:15:20.180937037,480.0
1464,2025-07-20,B,L3,M302,STP08,Minor stoppage,10.7,2025-07-20T17:39:00,2025-07-20T17:49:40.129962838,480.0
1465,2025-07-20,A,L3,M303,PM07,Planned maintenance,55.3,2025-07-20T07:33:00,2025-07-20T08:28:17.803936244,480.0
1466,2025-07-20,A,L3,M303,CHG01,Changeover,46.1,2025-07-20T09:39:00,2025-07-20T10:25:05.182090152,480.0
1467,2025-07-20,A,L3,M303,CHG01,Changeover,6.4,2025-07-20T12:04:00,2025-07-20T12:10:25.301504255,480.0
1468,2025-07-20,B,L3,M303,CHG01,Changeover,84.4,2025-07-20T14:07:00,2025-07-20T15:31:24.678246797,480.0
1469,2025-07-21,A,L1,M101,BRK03,Breakdown — electrical,28.1,2025-07-21T08:07:00,2025-07-21T08:35:04.775595129,480.0
1470,2025-07-21,B,L1,M101,STP08,Minor stoppage,12.7,2025-07-21T17:09:00,2025-07-21T17:21:39.231818069,480.0
1471,2025-07-21,B,L1,M101,OPR06,Operator absence,23.6,2025-07-21T15:35:00,2025-07-21T15:58:37.201242413,480.0
1472,2025-07-21,B,L1,M101,QLT05,Quality hold,22.1,2025-07-21T20:41:00,2025-07-21T21:03:06.487011873,480.0
1473,2025-07-21,A,L1,M102,STP08,Minor stoppage,4.1,2025-07-21T09:10:00,2025-07-21T09:14:05.063737455,480.0
1474,2025-07-21,B,L1,M102,CHG01,Changeover,28.4,2025-07-21T17:06:00,2025-07-21T17:34:23.987773926,480.0
1475,2025-07-21,A,L2,M201,BRK03,Breakdown — electrical,15.9,2025-07-21T11:19:00,2025-07-21T11:34:54.819761843,480.0
1476,2025-07-21,B,L2,M201,BRK03,Breakdown — electrical,26.5,2025-07-21T20:22:00,2025-07-21T20:48:29.217412273,480.0
1477,2025-07-21,A,L2,M202,MAT04,Material shortage,35.7,2025-07-21T07:17:00,2025-07-21T07:52:43.800322561,480.0
1478,2025-07-21,A,L2,M202,OPR06,Operator absence,11.9,2025-07-21T06:28:00,2025-07-21T06:39:52.464495614,480.0
1479,2025-07-21,B,L2,M202,MAT04,Material shortage,49.6,2025-07-21T16:03:00,2025-07-21T16:52:33.721086879,480.0
1480,2025-07-21,A,L3,M301,CHG01,Changeover,66.3,2025-07-21T12:18:00,2025-07-21T13:24:18.611042595,480.0
1481,2025-07-21,A,L3,M301,BRK02,Breakdown — mechanical,29.2,2025-07-21T12:19:00,2025-07-21T12:48:11.981842094,480.0
1482,2025-07-21,B,L3,M301,CHG01,Changeover,67.1,2025-07-21T20:01:00,2025-07-21T21:08:08.947865291,480.0
1483,2025-07-21,A,L3,M302,QLT05,Quality hold,25.5,2025-07-21T07:06:00,2025-07-21T07:31:27.992254864,480.0
1484,2025-07-21,B,L3,M302,CHG01,Changeover,26.1,2025-07-21T19:26:00,2025-07-21T19:52:03.402728581,480.0
1485,2025-07-21,A,L3,M303,CHG01,Changeover,42.4,2025-07-21T10:11:00,2025-07-21T10:53:22.468708361,480.0
1486,2025-07-21,A,L3,M303,CHG01,Changeover,67.9,2025-07-21T08:39:00,2025-07-21T09:46:51.325364074,480.0
1487,2025-07-21,B,L3,M303,STP08,Minor stoppage,13.9,2025-07-21T15:42:00,2025-07-21T15:55:54.525498415,480.0
1488,2025-07-21,B,L3,M303,MAT04,Material shortage,21.9,2025-07-21T20:13:00,2025-07-21T20:34:53.936393839,480.0
1489,2025-07-21,B,L3,M303,CHG01,Changeover,41.7,2025-07-21T15:08:00,2025-07-21T15:49:44.979655964,480.0
1490,2025-07-21,B,L3,M303,CHG01,Changeover,44.6,2025-07-21T20:35:00,2025-07-21T21:19:34.715755082,480.0
